cod_ibge,ano,qtd_uh_financiadas,vlr_subsidio
292660,2014,664,14104044.039999995
292660,2015,768,15858827.68
292660,2016,456,8031203.359999999
292660,2017,348,6704231.76
292660,2018,256,5633458.76
292660,2019,160,3292496.32
292660,2020,132,2551255.4800000004
292660,2021,132,2734257.56
292660,2022,260,5258791.4
292660,2023,568,15885120.159999998
292660,2024,1276,62041081.60000001
292660,2025,624,30633897.96
292670,2010,36,413248.0
292670,2011,8,60856.0
292670,2013,12,219235.88
292670,2014,20,348221.92000000004
292670,2015,8,193579.92
292670,2016,8,92593.24
292670,2024,4,0.0
292690,2015,4,73095.95999999999
292700,2009,4,16928.0
292700,2010,64,1232884.0
292700,2011,192,1776680.0
292700,2012,220,4921522.92
292700,2013,172,3894800.84
292700,2014,100,2234915.08
292700,2015,192,3863373.279999999
292700,2016,92,1708808.7999999996
292700,2017,76,1216582.0399999998
292700,2018,64,1691890.44
292700,2019,68,1584212.84
292700,2020,64,1254630.9999999998
292700,2021,68,1096889.96
292700,2022,60,971686.44
292700,2023,200,5481831.76
292700,2024,492,21408076.64
292700,2025,212,9873384.999999998
292710,2009,800,7360000.0
292710,2011,4,0.0
292710,2013,4,63999.96
292710,2015,4,0.0
292710,2017,8,72399.96
292720,2009,8,80356.0
292720,2010,8,35944.0
292720,2011,8,12000.0
292720,2013,12,170281.24
292720,2014,24,485690.00000000006
292720,2015,92,1625755.0
292720,2016,100,2158517.12
292720,2017,104,2154371.28
292720,2018,16,408648.76
292720,2019,8,69304.32
292720,2020,8,226067.92
292720,2021,12,298148.32
292720,2022,24,479725.2
292720,2023,28,684175.3200000001
292720,2024,84,3741360.32
292720,2025,40,1008521.76
292730,2010,4,0.0
292730,2013,4,0.0
292740,2009,9540,78408726.84
292740,2010,16280,188594192.0
292740,2011,14284,45620368.0
292740,2012,13060,152100572.0700001
292740,2013,10792,127805587.80000024
292740,2014,11120,131740192.52000032
292740,2015,12960,114347061.28000012
292740,2016,11080,102405639.76000004
292740,2017,12168,188092963.4000001
292740,2018,9048,216719082.47999984
292740,2019,10832,239358927.4
292740,2020,12444,336868108.91999954
292740,2021,16384,453584165.4
292740,2022,16060,397892536.5200001
292740,2023,19804,464435752.28
292740,2024,22472,505816864.6
292740,2025,6080,119266889.48
292750,2009,4,35400.0
292750,2010,12,102636.0
292750,2011,8,0.0
292750,2012,8,135722.76
292750,2013,8,136905.24
292750,2014,16,291013.80000000005
292750,2015,8,154860.72
292750,2016,12,174736.52000000002
292750,2017,4,86389.2
292750,2018,16,406051.32
292750,2019,8,130399.96
292750,2020,16,169725.68
292750,2021,16,239351.48
292750,2022,4,77670.32
292750,2023,12,249777.52
292750,2024,4,246692.6
292750,2025,4,16440.52
292760,2009,8,74036.0
292760,2010,4,36228.0
292760,2011,12,16000.0
292760,2012,28,382429.36
292760,2013,16,179166.04
292760,2014,24,245945.32
292760,2015,16,246925.04
292760,2016,16,130058.91999999998
292760,2017,4,83999.96
292760,2020,8,166959.91999999998
292760,2022,8,23856.6
292760,2024,4,904.0
292770,2009,8,38784.0
292770,2010,8,47000.0
292770,2011,16,36000.0
292770,2012,24,264129.48
292770,2013,20,365727.8
292770,2014,84,1385933.68
292770,2015,40,253283.76
292770,2016,36,341995.43999999994
292770,2017,8,77214.2
292770,2018,4,0.0
292770,2022,12,14117.92
292770,2023,8,0.0
292770,2024,4,0.0
292770,2025,4,0.0
292780,2009,4,17020.0
292780,2010,12,116220.0
292780,2011,12,31168.0
292780,2012,12,102121.4
292780,2013,4,63999.96
292780,2017,4,0.0
292790,2009,4,8088.0
292790,2011,12,8000.0
292790,2012,8,101370.6
292790,2013,8,67922.0
292790,2014,8,57686.560000000005
292790,2015,4,63999.96000000001
292800,2009,8,40556.0
292800,2011,12,6000.0
292800,2013,32,509130.2
292800,2014,28,473559.79999999993
292800,2015,12,85671.96
292800,2016,12,60672.8
292800,2017,4,0.0
292800,2022,4,0.0
292800,2024,120,5821551.08
292800,2025,148,5655266.319999999
292805,2011,4,8000.0
292805,2012,8,131684.2
292805,2013,4,70745.95999999999
292805,2014,20,217191.0
292805,2015,4,0.0
292805,2016,4,15608.0
292810,2009,12,104944.0
292810,2010,4,40140.0
292810,2011,20,39452.0
292810,2012,52,690129.2799999999
292810,2013,28,428232.44
292810,2014,64,1233752.5599999998
292810,2015,56,654496.96
292810,2016,44,514042.0799999999
292810,2017,40,378175.76
292810,2018,20,76007.76000000001
292810,2019,20,295663.16
292810,2020,12,199173.16
292810,2021,8,231791.32
292810,2022,12,423237.72
292810,2023,60,927161.64
292810,2024,80,1289691.0799999998
292810,2025,24,445753.28
292820,2009,4,46668.0
292820,2010,4,12664.0
292820,2011,4,36000.0
292820,2014,4,63999.96000000001
292820,2015,8,170671.91999999998
292820,2016,8,21520.4
292820,2017,4,95175.96
292820,2018,20,277080.8
292820,2019,8,184116.24
292820,2020,32,722619.7199999999
292820,2023,8,62023.56
292820,2024,4,0.0
292820,2025,12,135820.72
292840,2009,4,12664.0
292840,2011,4,0.0
292840,2016,4,56003.04
292840,2017,68,1624844.5199999996
292840,2018,60,1557779.52
292840,2019,20,419931.84
292840,2020,4,130251.96
292840,2022,20,586800.04
292840,2024,8,204622.4
292850,2010,4,48140.0
292850,2011,4,0.0
292850,2014,4,83380.0
292860,2009,4,0.0
292860,2010,4,0.0
292860,2011,8,0.0
292860,2012,20,208505.76
292860,2013,4,54361.12
292860,2016,4,0.0
292870,2009,124,488848.0
292870,2010,80,527044.0
292870,2011,600,5614480.0
292870,2012,344,7297911.800000003
292870,2013,264,5741981.96
292870,2014,168,2655098.0
292870,2015,268,4135551.52
292870,2016,260,4214659.0
292870,2017,220,3665946.64
292870,2018,596,11543815.639999997
292870,2019,352,7072028.519999999
292870,2020,596,11635818.0
292870,2021,792,15898216.52
292870,2022,764,12608913.28
292870,2023,864,20861511.200000003
292870,2024,1188,32719546.52
292870,2025,336,7406703.920000002
292880,2013,16,384073.72
292880,2014,8,0.0
292880,2015,32,782745.6399999999
292880,2016,84,2045405.68
292880,2017,72,2235930.96
292880,2018,164,4810236.559999999
292880,2019,20,444727.84
292880,2020,72,2201623.32
292880,2021,12,417574.48
292880,2022,36,1217051.64
292880,2023,56,2096843.04
292880,2024,72,3069481.48
292880,2025,28,1347466.92
292890,2009,4,0.0
292890,2010,4,52140.0
292890,2011,16,74108.0
292890,2012,44,843127.0
292890,2013,260,5514452.2
292890,2014,56,1245320.28
292890,2015,4,0.0
292890,2016,8,20500.24
292890,2017,12,117477.12
292890,2018,28,371048.32
292890,2019,28,431879.72
292890,2020,36,418033.32
292890,2021,8,139213.84
292890,2022,4,0.0
292890,2023,4,0.0
292890,2024,28,103209.4
292890,2025,4,49537.88
292895,2009,16,44164.0
292895,2010,12,14668.0
292895,2011,12,0.0
292895,2013,4,0.0
292895,2025,4,179283.04
292900,2009,20,128892.0
292900,2011,28,16000.0
292900,2012,8,78973.84
292900,2013,4,38762.96
292900,2015,4,0.0
292900,2024,4,0.0
292905,2009,12,85892.0
292905,2010,16,130204.0
292905,2011,12,12000.0
292905,2012,32,425795.0800000001
292905,2013,24,472297.7599999999
292905,2014,36,643503.76
292905,2015,12,161471.91999999998
292905,2016,36,199196.12
292905,2017,32,281224.24
292905,2018,4,0.0
292905,2019,12,207506.44000000003
292905,2021,4,11357.84
292905,2022,4,50437.03999999999
292905,2023,24,483327.6
292905,2024,56,1184559.16
292905,2025,28,127881.84
292910,2009,24,53784.0
292910,2010,12,96252.0
292910,2011,32,24000.0
292910,2012,12,85117.79999999999
292925,2010,12,80280.0
292925,2011,12,0.0
292925,2012,16,159729.8
292925,2013,8,124132.16
292925,2014,28,436740.0
292925,2015,24,264451.84
292925,2016,4,71129.28
292925,2017,12,108723.56
292925,2018,4,58253.8
292925,2020,12,106762.68
292925,2022,16,0.0
292925,2023,16,0.0
292925,2024,4,0.0
292930,2009,196,580963.64
292930,2010,568,11033840.0
292930,2011,1280,12531776.0
292930,2012,540,12296226.240000004
292930,2013,832,21135177.040000003
292930,2014,972,24245579.239999995
292930,2015,356,8823749.639999999
292930,2016,368,11398550.4
292930,2017,204,5594932.039999999
292930,2018,164,4712834.039999999
292930,2019,124,2942340.8
292930,2020,252,5691166.639999999
292930,2021,236,6457091.439999998
292930,2022,276,6793254.559999998
292930,2023,348,10238084.0
292930,2024,440,16957887.040000003
292930,2025,156,5936653.800000001
292950,2009,4,17020.0
292950,2010,4,40140.0
292950,2011,20,40000.0
292950,2012,16,65954.52
292950,2013,4,52466.04
292950,2014,8,0.0
292950,2015,20,241384.16
292950,2016,4,63999.96000000001
292950,2017,20,92585.16
292950,2025,4,0.0
292960,2010,4,10484.0
292960,2011,12,8000.0
292980,2009,4,0.0
292980,2010,8,87028.0
292980,2012,4,55727.88
292980,2014,4,63999.96
292980,2015,4,63999.96
292990,2009,36,233140.0
292990,2010,36,248916.0
292990,2011,48,60000.0
292990,2012,40,299013.6
292990,2013,12,112734.6
292990,2014,16,241181.96
292990,2015,208,4511240.559999999
292990,2016,116,2614707.16
292990,2017,64,1593554.6
292990,2018,44,1080351.68
292990,2019,12,385863.92
292990,2020,16,322023.28
292990,2021,4,118379.76
292990,2022,4,0.0
292990,2023,12,52204.2
292990,2024,36,770062.64
292990,2025,8,270304.96
293010,2009,88,709336.0
293010,2010,104,972632.0
293010,2011,104,203612.0
293010,2012,108,1291196.44
293010,2013,236,3017039.08
293010,2014,156,2669773.8399999994
293010,2015,136,1682964.1599999997
293010,2016,92,585416.6
293010,2017,76,872375.88
293010,2018,156,2198404.4000000004
293010,2019,56,391944.72
293010,2020,24,386096.4
293010,2021,20,170860.24
293010,2022,28,46465.68
293010,2023,40,1284.0
293010,2024,108,895401.16
293010,2025,36,676182.12
293015,2012,12,253900.48
293015,2013,16,368003.84
293015,2014,20,420764.32
293015,2015,8,165944.84
293015,2016,24,356247.88
293015,2017,24,459361.88
293015,2018,24,176290.36
293015,2019,24,387499.76
293015,2020,24,487141.2800000001
293015,2021,44,1035344.88
293015,2022,64,1473681.48
293015,2023,84,1974457.6400000008
293015,2024,112,5589774.520000001
293015,2025,16,484858.64
293020,2023,48,1680110.4799999995
293020,2024,52,1754768.88
293020,2025,8,302728.52
293030,2009,8,59188.0
293030,2012,4,63999.96
293030,2013,16,131694.32
293030,2014,12,136451.96
293030,2015,8,149276.0
293030,2016,4,64000.0
293030,2017,12,32459.72
293030,2018,12,116603.28
293040,2011,4,0.0
293040,2012,8,32802.759999999995
293040,2017,4,60162.2
293040,2022,4,123783.84
293050,2009,128,717297.36
293050,2010,96,573628.0
293050,2011,72,444132.0
293050,2012,60,862644.96
293050,2013,40,544359.48
293050,2014,40,769311.6399999999
293050,2015,136,1837222.28
293050,2016,292,4325162.56
293050,2017,340,7074923.44
293050,2018,280,6200805.319999999
293050,2019,200,3067540.96
293050,2020,288,5217816.640000001
293050,2021,108,1973765.3600000003
293050,2022,188,3685217.24
293050,2023,340,7691412.68
293050,2024,556,16217585.239999996
293050,2025,144,3311756.88
293060,2014,4,17305.239999999998
293060,2015,12,52565.280000000006
293060,2016,8,29826.4
293060,2024,4,0.0
293070,2009,108,1258596.8
293070,2010,228,4599096.0
293070,2011,128,450300.0
293070,2012,104,1270573.08
293070,2013,144,2615630.2
293070,2014,88,1308057.7199999995
293070,2015,112,934088.6
293070,2016,108,773844.7999999999
293070,2017,48,401501.72
293070,2018,48,253048.72
293070,2019,28,236729.2
293070,2020,8,167999.91999999998
293070,2021,20,175168.28
293070,2022,20,235862.76
293070,2023,16,61706.36
293070,2024,28,355490.8
293070,2025,8,29601.92
293075,2015,4,63999.96
293075,2016,8,0.0
293076,2012,4,102035.96
293076,2016,8,89499.31999999999
293077,2009,16,34796.0
293077,2010,8,57868.0
293077,2012,8,71262.84
293077,2013,4,0.0
293077,2014,16,147562.68
293077,2015,20,252827.16
293077,2016,8,81700.8
293077,2017,16,184334.88
293077,2018,4,76000.0
293077,2019,12,154056.6
293077,2020,12,118220.36
293077,2021,28,652087.2
293077,2022,16,232514.72
293077,2023,24,8140.0
293077,2024,40,746816.2
293080,2009,4,40140.0
293080,2010,4,38944.0
293080,2014,4,0.0
293090,2010,4,40140.0
293090,2015,4,63999.96
293090,2018,4,24864.0
293090,2023,8,335917.64
293090,2024,8,148911.08000000002
293105,2009,12,66280.0
293105,2010,4,49476.0
293105,2014,4,15906.8
293105,2015,4,59019.32
293105,2016,8,0.0
293110,2010,4,0.0
293120,2011,4,0.0
293120,2013,4,0.0
293130,2014,8,18176.44
293135,2009,448,6094488.0
293135,2010,1752,34707432.0
293135,2011,3016,32313932.0
293135,2012,1656,40331113.68000001
293135,2013,2236,60978097.96000003
293135,2014,2356,63877256.68000004
293135,2015,2432,67819212.80000004
293135,2016,1940,51041621.120000005
293135,2017,2284,62043478.44000003
293135,2018,2284,60586034.68000005
293135,2019,1560,36759495.72000004
293135,2020,1880,41465409.40000002
293135,2021,1288,28673074.28
293135,2022,1308,24835101.16
293135,2023,1780,36543159.16
293135,2024,2900,68930759.08000001
293135,2025,1216,27727895.92
293140,2017,4,17419.079999999998
293150,2009,16,141464.0
293150,2010,16,144240.0
293150,2011,12,24000.0
293150,2012,4,52932.16
293150,2013,20,345351.80000000005
293150,2014,4,61536.76
293150,2015,4,63999.96
293150,2016,4,0.0
293150,2023,4,0.0
293160,2011,8,0.0
293170,2014,12,149914.52000000002
293170,2016,16,176920.63999999998
293180,2009,4,17020.0
293190,2009,16,119188.0
293190,2010,20,263048.0
293190,2011,32,110760.0
293190,2012,28,462571.2400000001
293190,2013,32,631534.3200000001
293190,2014,32,381381.72
293190,2015,76,871578.28
293190,2016,84,638480.4799999999
293190,2017,92,929192.08
293190,2018,28,219447.28
293190,2019,12,239615.92
293190,2020,12,83294.48000000001
293190,2021,4,54624.4
293190,2023,28,208876.24
293190,2024,88,1456913.84
293190,2025,12,164559.56
293200,2013,4,42016.64
293200,2014,40,86088.8
293200,2015,12,46547.920000000006
293200,2016,12,37176.84
293200,2017,4,18439.48
293200,2018,16,170311.56
293200,2019,32,387280.48
293200,2020,12,153536.36000000002
293200,2021,4,107186.68
293200,2022,24,518961.96
293200,2023,52,1153553.36
293200,2024,36,1721387.84
293200,2025,16,663952.52
293210,2009,12,135572.0
293210,2010,8,82596.0
293210,2011,16,24000.0
293210,2012,4,50429.16
293210,2013,4,0.0
293210,2014,16,223889.68
293210,2015,4,62136.32
293210,2016,8,16185.56
293210,2020,4,0.0
293220,2009,12,127484.0
293220,2010,32,396332.0
293220,2011,28,36000.0
293220,2012,48,694382.88
293220,2013,16,152984.36
293220,2014,4,30828.28
293220,2015,4,63999.96
293220,2016,8,108581.08
293220,2017,4,63999.96
293220,2019,4,55781.28
293220,2022,4,46862.68
293220,2023,8,0.0
293220,2025,4,3064.0
293230,2009,36,273868.0
293230,2010,72,854332.0
293230,2011,24,107976.0
293230,2012,28,389490.72
293230,2013,20,408543.0
293230,2014,20,481371.96
293230,2015,24,411967.84
293230,2016,12,107999.96
293230,2017,12,63999.96000000001
293230,2018,4,109983.96
293240,2010,8,66256.0
293240,2011,8,0.0
293240,2012,16,173738.32
293240,2013,4,61259.6
293240,2014,12,139730.91999999998
293240,2015,20,228451.0
293240,2016,16,87999.96
293240,2022,4,0.0
293250,2009,8,71304.0
293250,2010,8,78228.0
293250,2011,8,24000.0
293250,2012,4,50170.68
293250,2014,4,56803.32
293250,2015,12,182716.68
293250,2016,4,0.0
293250,2018,4,84000.0
293250,2022,4,11047.92
293250,2024,4,0.0
293260,2009,8,15884.0
293260,2013,12,158388.0
293260,2014,32,524522.64
293260,2015,20,391067.84
293260,2016,20,386178.64
293260,2017,32,611036.4
293260,2018,4,121325.88
293260,2020,8,102233.16
293260,2021,4,0.0
293260,2023,4,6990.56
293260,2024,8,11452.04
293270,2009,8,69932.0
293270,2010,12,131436.0
293270,2011,4,0.0
293270,2012,4,52932.16
293270,2024,4,0.0
293280,2010,4,40140.0
293280,2012,4,60932.16
293280,2017,4,64755.64
293280,2018,4,126179.96
293280,2019,4,0.0
293280,2020,12,250118.48
293280,2023,16,458034.52
293280,2024,32,1133155.44
293290,2009,104,269724.0
293290,2010,72,737572.0
293290,2011,148,1385416.0
293290,2012,64,1067033.52
293290,2013,120,2292845.08
293290,2014,12,135607.96000000002
293290,2015,20,63999.96
293290,2016,40,415825.28
293290,2017,28,190801.96
293290,2018,8,81723.95999999999
293290,2019,8,21245.6
293290,2020,4,0.0
293290,2022,16,0.0
293290,2023,16,87695.28
293290,2024,48,69854.08
293290,2025,4,42061.48
293300,2009,8,5488.0
293300,2010,4,17020.0
293300,2011,4,0.0
293300,2012,4,38771.6
293300,2013,4,45764.96
293300,2015,8,60849.64
293300,2017,8,91061.36
293300,2018,16,215975.96
293300,2019,12,95735.96
293300,2020,8,197650.28
293300,2023,4,46530.32
293300,2024,24,510529.36
293300,2025,4,0.0
293305,2009,8,74688.0
293305,2010,16,161692.0
293305,2011,12,8000.0
293305,2012,8,104752.96
293305,2013,20,285590.24
293305,2014,16,247360.52
293305,2015,16,272903.84
293305,2016,8,63999.96
293305,2023,4,0.0
293310,2012,4,30184.64
293317,2009,4,0.0
293320,2009,36,184856.0
293320,2010,36,140972.0
293320,2011,40,40000.0
293320,2012,56,440981.96
293320,2013,72,650757.4400000001
293320,2014,40,306826.88
293320,2015,28,57648.2
293320,2016,20,60899.28
293320,2017,8,155649.08000000002
293320,2018,16,83999.95999999999
293320,2019,12,0.0
293320,2021,4,65622.36
293320,2023,8,0.0
293320,2024,4,3064.0
293320,2025,4,0.0
293325,2009,4,35076.0
293325,2015,4,68227.95999999999
293330,2009,1916,21997615.64
293330,2010,4600,95237076.0
293330,2011,3200,33945108.0
293330,2012,2656,57455863.56000002
293330,2013,1788,33494015.400000013
293330,2014,4404,89276004.24000001
293330,2015,3992,63608924.00000001
293330,2016,4164,70944779.48000002
293330,2017,5160,132772062.68000008
293330,2018,6952,211954005.1200001
293330,2019,4520,105756940.60000011
293330,2020,4280,109890096.60000014
293330,2021,4576,114859656.8
293330,2022,4484,108901764.92
293330,2023,7132,223311749.08000004
293330,2024,7708,213000841.92000005
293330,2025,1632,39122066.04
293340,2024,4,0.0
293345,2009,4,0.0
293345,2010,20,202612.0
293345,2011,8,0.0
293345,2013,12,228778.28
293345,2014,52,1171762.96
293345,2015,36,898372.0
293345,2016,28,582225.04
293345,2018,16,275465.32
293345,2019,8,169437.2
293350,2011,20,12000.0
293350,2016,4,19990.0
293360,2009,8,54492.0
293360,2010,20,195248.0
293360,2011,24,36000.0
293360,2012,20,254945.92
293360,2013,32,590424.92
293360,2014,20,333798.04
293360,2015,24,257287.84
293360,2016,8,93092.36
293360,2017,8,63999.96
293360,2018,8,0.0
293360,2019,4,70158.72
293360,2024,24,0.0
293360,2025,4,0.0
310010,2009,60,690336.0
310010,2010,96,1273532.0
310010,2011,76,344360.8
310010,2012,56,935301.8
310010,2013,52,1103830.7999999998
310010,2014,84,1501439.7599999998
310010,2015,128,2559238.52
310010,2016,140,2644287.12
310010,2017,44,1029079.08
310010,2018,92,2181045.0000000005
310010,2019,40,918315.76
310010,2020,68,1528801.5999999996
310010,2021,56,877139.84
310010,2022,32,673961.28
310010,2023,24,509798.24
310010,2024,100,2208666.92
310010,2025,36,787337.2799999999
310020,2009,300,2258028.0
310020,2010,544,6931808.0
310020,2011,340,1714232.0
310020,2012,500,10034982.120000005
310020,2013,440,9596153.96
310020,2014,528,11102531.960000005
310020,2015,620,13551319.08
310020,2016,320,5931702.64
310020,2017,252,5135998.079999998
310020,2018,132,2818762.56
310020,2019,228,5145612.84
310020,2020,252,5301849.199999998
310020,2021,132,2492898.2
310020,2022,192,3260692.52
310020,2023,332,5261740.08
310020,2024,364,6038243.72
310020,2025,92,1378962.8799999994
310030,2009,16,33368.0
310030,2010,24,156588.0
310030,2011,8,0.0
310030,2012,20,121383.52
310030,2013,8,91234.4
310030,2014,68,324946.8
310030,2015,24,276218.2
310030,2016,28,55554.08
310030,2020,4,89031.95999999999
310030,2022,16,266136.64
310030,2023,16,335093.96
310030,2024,4,26562.08
310040,2009,4,4352.0
310040,2010,4,44616.0
310040,2012,4,56753.68
310040,2013,4,102035.96
310040,2014,4,50211.44
