AREAP,avg_num_people
3513801005008,3.110434782608696
3513801005009,3.252
3513801005010,3.2422727272727268
3513801005011,3.4265
3513801005012,3.4125
3513801005013,3.302
3513801005014,3.408125
3513801005015,3.291111111111111
3513801005016,3.350384615384616
3513801005017,3.363684210526316
3513801005018,3.2068421052631577
3513801005019,3.390526315789473
3513801005020,3.2715789473684214
3513801005021,3.222380952380953
3513801005022,3.3963636363636365
3515004005001,3.714999999999999
3515004005002,3.4931999999999994
3515004005003,3.638571428571429
3515004005004,3.4333333333333327
3515004005005,3.5955263157894737
3515004005006,3.5294736842105263
3515004005007,3.4896875
3515004005008,3.557999999999999
3515004005009,3.800416666666667
3515004005010,3.3237254901960784
3515004005011,3.7186666666666666
3515004005012,3.3798275862068965
3515103003001,3.4309523809523816
3515103003002,3.385172413793103
3515103003003,3.510666666666667
3515707003001,3.4576923076923074
3515707003002,3.494736842105264
3515707003003,3.3959259259259262
3515707003004,3.550588235294118
3515707003005,3.5025
3515707003006,3.5415
3515707003007,3.4661702127659573
3515707003008,3.482400000000001
3516309003001,3.48125
3516309003002,3.4240384615384616
3516309003003,3.5670454545454544
3516309003004,3.637096774193549
3516309003005,3.550892857142858
3516408003001,3.3149999999999995
3516408003002,3.5363157894736847
3516408003003,3.5095
3516408003004,3.3907407407407413
3516408003005,3.3031428571428574
3516408003006,3.3856521739130443
3517505001001,3.103703703703704
3518305001001,3.295555555555555
3518701005001,2.711791044776119
3518701005002,3.3233333333333333
3518701005003,3.8064
3518701005004,2.9500000000000006
3518701005005,3.512972972972973
3518701005006,3.192903225806452
3518701005007,3.4880000000000004
3518701005008,3.341111111111112
3518701005009,3.5152941176470587
3518701005010,3.539375000000001
3518701005011,3.642000000000001
3518701005012,3.531176470588236
3518701005013,3.6866666666666656
3518701005014,3.4496774193548387
3518701005015,3.5819047619047626
3518800005001,2.921428571428569
3518800005002,3.0631250000000008
3518800005003,3.4749999999999988
3518800005004,3.254736842105264
3518800005005,3.243898305084746
3518800005006,3.3156756756756764
3518800005007,3.2414285714285733
3518800005008,3.4343137254901945
3518800005009,3.23402985074627
3518800005010,3.0627118644067783
3518800005011,2.962181818181819
3518800005012,3.1754838709677427
3518800005013,3.381052631578948
3518800005014,3.406274509803921
3518800005015,3.4816666666666665
3518800005016,3.701538461538461
3518800005017,3.395576923076924
3518800005018,3.624999999999999
3518800005019,3.5700000000000003
3518800005020,3.601392405063291
3518800005021,3.3951612903225805
3518800005022,3.485636363636364
3518800005023,3.494761904761904
3518800005024,3.406290322580644
3518800005025,3.4967105263157894
3518800005026,3.758205128205128
3518800005027,3.4372222222222217
3518800005028,3.6895
3518800005029,3.4671428571428566
3518800005030,3.379111111111111
3519071005001,3.2437500000000004
3519071005002,3.4865000000000013
3519071005003,3.2817391304347834
3519071005004,3.57361111111111
3519071005005,3.3780769230769234
3519071005006,3.6081818181818175
3519071005007,3.4707407407407405
3519071005008,3.374285714285714
3519071005009,3.1589285714285733
3520509005001,3.4675
