"code_weighting","estabs10","estabs21"
"2206704001001",94,94
"2206720001001",42,105
"2206753001001",43,32
"2206803001001",47,53
"2206902001001",65,61
"2206951001001",22,30
"2207108001001",17,34
"2207207001001",110,150
"2207306001001",84,93
"2207355001001",41,54
"2207405001001",86,69
"2207504001001",128,127
"2207553001001",24,49
"2207603001001",106,130
"2207751001001",16,34
"2207777001001",77,77
"2207793001001",13,34
"2207801001001",449,532
"2207850001001",54,60
"2207934001001",43,53
"2207959001001",55,66
"2208106001001",147,104
"2208205001001",321,363
"2208502001001",99,119
"2208551001001",23,29
"2208601001001",22,43
"2208650001001",106,140
"2208700001001",112,100
"2208809001001",219,264
"2208858001001",26,26
"2208874001001",39,62
"2208908001001",227,138
"2209005001001",119,82
"2209104001001",108,108
"2209153001001",32,57
"2209203001001",79,152
"2209302001001",69,61
"2209351001001",34,53
"2209377001001",85,87
"2209450001001",8,10
"2209500001001",37,60
"2209559001001",58,54
"2209609001001",38,50
"2209658001001",56,78
"2209708001001",100,78
"2209757001001",34,49
"2209807001001",63,59
"2209856001001",49,50
"2209872001001",68,78
"2209906001001",76,67
"2209955001001",68,58
"2209971001001",76,98
"2210003001001",573,681
"2210052001001",68,88
"2210102001001",46,64
"2210201001001",85,113
"2210300001001",86,109
"2210359001001",35,57
"2210375001001",21,38
"2210383001001",10,23
"2210391001001",27,32
"2210409001001",257,249
"2210508001001",150,166
"2210623001001",21,27
"2210631001001",46,83
"2210656001001",90,113
"2210706001001",178,218
"2210805001001",349,377
"2210904001001",58,43
"2210938001001",44,88
"2210953001001",16,31
"2210979001001",38,39
"2211209001001",711,1032
"2211308001001",555,626
"2211357001001",18,25
"2211407001001",68,45
"2211506001001",22,31
"2211605001001",33,56
"2211704001001",48,50
"2311306003001",345,275
"2311306003003",965,988
"2311306003002",411,186
"2302404003002",83,87
"2302404003001",972,791
"2303501003001",433,484
"2303501003003",429,390
"2303501003002",625,563
"2314102003002",541,416
"2314102003001",675,420
"2300309003002",442,443
"2300309003001",458,384
"2306306003001",251,238
"2306306003002",825,456
"2312403003002",260,577
"2312403003001",500,461
"2306553003001",121,90
"2306553003002",517,689
"2306256003001",161,229
"2306256003002",326,617
"2311801003001",193,164
"2311801003003",901,728
"2311801003002",681,833
"2314003003002",129,97
"2314003003001",421,304
"2307304005012",185,327
"2307304005015",346,356
"2307304005014",522,370
"2307304005016",524,523
"2307304005019",969,1521
"2313104003001",527,401
"2307304005018",102,90
"2313104003002",234,222
"2307304005000",85,169
"2307304005001",2171,1926
"2307304005003",479,472
"2307304005032",351,519
"2307304005035",299,556
"2307304005022",1188,913
"2307304005029",480,1406
"2307502003002",219,178
"2307502003001",350,295
"2307700003002",790,769
"2307700003001",9,70
"2307700003004",327,269
"2307700003003",514,235
"2307700003005",45,178
"2300200003002",386,365
"2300200003001",101,116
"2302800003002",284,240
"2302800003001",473,330
"2302800003003",1185,1004
"2310704003002",482,302
"2310704003001",206,156
"2305803003002",432,397
"2305803003001",584,367
"2312304003002",499,440
"2312304003001",247,220
"2305233003001",342,341
"2305233003002",534,905
"2307007003002",612,785
"2307007003001",39,48
"2311405003001",155,180
"2311405003003",49,51
"2311405003002",1041,1094
"2306900003001",323,448
"2306900003002",559,431
"2301000003001",123,202
"2301000003003",668,754
"2301000003002",769,888
"2304707003002",326,338
"2304707003001",247,228
"2310308003002",58,49
"2310308003001",484,424
"2301901003001",331,543
"2301901003002",616,780
"2301109003001",139,157
"2301109003003",1501,1600
"2301109003002",147,270
"2310506003002",453,320
"2310506003001",514,271
"2309300003002",369,280
"2309300003001",614,380
"2313302003001",135,71
"2313302003002",1369,1195
"2313401003001",27,46
"2313401003003",960,892
"2313401003002",1091,1294
"2304285003001",931,1317
"2304285003002",1341,3242
"2310209003002",207,196
"2310209003001",607,538
"2305001003002",533,572
"2305001003001",253,349
"2302206003002",337,437
"2302206003001",443,373
"2308005003001",319,213
"2308005003002",263,192
"2304202003002",108,164
"2304202003001",9,64
"2304202003004",138,175
"2304202003003",179,312
"2304202003006",1826,1586
"2304202003005",790,869
"2302107003001",86,57
"2306405003001",671,641
"2306405003003",310,370
"2306405003002",27,46
"2306405003005",643,747
"2306405003004",551,303
"2300754003002",431,445
"2300754003001",33,92
"2313559001001",143,116
"2305407003002",441,393
"2305407003001",699,464
"2308104003001",271,302
"2308104003002",377,399
"2309607003002",820,766
"2309607003001",381,406
"2313500003001",59,202
"2313500003002",581,956
"2308401003001",6,11
"2308401003002",482,421
"2307650005004",154,188
"2307650005006",240,213
"2307650005005",413,600
"2307650005009",772,458
"2307650005010",738,854
"2307650005029",203,406
"2307650005033",227,210
"2307650005014",191,224
"2307650005020",361,505
"2307650005038",719,818
"2307650005045",246,412
"2304400005101",1029,1233
"2304400005103",1889,1527
"2304400005105",1844,1870
"2304400005107",1184,1297
"2304400005106",505,318
"2304400005109",1364,1115
"2305506003002",495,468
"2305506003001",34,160
"2305506003004",365,390
"2305506003003",502,216
"2305506003006",192,401
"2305506003005",1523,1509
"2304400005116",581,506
"2304400005118",305,282
"2308708003001",546,552
"2308708003002",482,428
"2305902003002",257,194
"2305902003001",402,255
"2304400005002",9641,13004
"2304400005006",1078,841
"2304400005009",1094,825
"2304400005022",4589,5341
"2304400005024",3577,4121
"2304400005027",1936,2678
"2304400005029",1850,1561
"2304400005011",2167,3018
"2304400005010",12046,10100
"2304400005012",676,395
"2304400005017",908,571
"2304400005016",3009,3143
"2304400005019",2199,1481
"2304400005018",1504,1337
"2304400005041",593,394
"2304400005044",956,778
"2304400005045",1239,881
"2304400005048",714,565
"2304400005049",1097,1521
"2304400005051",1045,1490
"2304400005050",829,1204
"2304400005033",1257,1278
"2304400005035",1072,939
"2304400005034",2139,1704
"2304400005037",1107,1007
"2304400005039",1737,1097
"2304400005040",1082,802
"2304400005064",1759,2435
"2304400005063",902,1029
"2304400005065",1724,1947
"2304400005073",843,656
"2304400005072",562,457
"2304400005058",2216,3857
"2312205003002",940,745
"2312205003001",136,108
"2304400005062",1559,1953
"2304400005061",918,883
"2304400005088",1011,1160
"2304400005089",879,838
"2304400005090",276,276
"2304400005094",722,691
"2304400005074",847,626
"2304400005076",665,545
"2304400005079",1167,726
"2304400005078",641,569
"2304400005081",932,898
"2304400005084",1270,1303
"2304400005083",1207,1480
"2312908003002",1097,1169
"2312908003001",170,190
"2312908003004",1143,1200
"2312908003003",140,192
"2312908003006",147,171
"2312908003005",263,337
"2312908003008",167,188
"2312908003007",92,280
"2312908003009",1241,1186
"2304400005098",1096,1205
"2304103003002",138,171
"2304103003001",503,436
"2304103003004",461,112
"2304103003003",858,816
"2301208001001",736,592
"2302602003002",495,495
"2302602003001",729,580
"2303709005010",889,989
"2303709005012",199,341
"2303709005017",203,336
"2303709005019",238,406
"2307601003002",761,866
"2307601003001",988,914
"2303709005030",540,280
"2303709005036",311,312
"2303709005054",239,359
"2303709005053",601,706
"2303709005041",191,266
"2303709005043",232,548
"2303709005047",379,430
"2303709005046",125,185
"2303709005049",140,120
"2303709005048",420,336
"2302503003002",282,300
"2302503003001",845,630
"2309706003002",137,235
"2309706003001",198,323
"2309706003003",402,382
"2308500003001",345,387
"2308500003002",526,343
"2300101001001",111,66
"2300150001001",208,157
"2300408001001",178,120
"2300507001001",89,117
"2300606001001",96,60
"2300705001001",292,280
"2300804001001",118,99
"2300903001001",235,157
"2301257001001",296,122
"2301307001001",277,247
"2301406001001",136,127
"2301505001001",103,74
"2301604001001",311,275
"2301703001001",301,253
"2301802001001",80,59
"2301851001001",169,228
"2301950001001",313,276
"2302008001001",239,201
"2302057001001",179,172
"2302107003002",600,343
"2302305003001",883,899
"2302701001001",638,325
"2302909001001",191,158
"2303006001001",259,182
"2303105001001",192,227
"2303204001001",345,216
"2303303001001",520,477
"2303402001001",558,458
"2303600001001",146,129
"2303659001001",108,62
"2303808001001",520,337
"2303907001001",171,173
"2303931001001",119,116
"2303956001001",340,416
"2304004001001",305,290
"2304236001001",262,201
"2304251001001",394,642
"2304269001001",142,139
"2304277001001",102,50
"2304301001001",324,239
"2304350001001",380,376
"2304459001001",229,353
"2304509001001",205,277
"2304608001001",73,91
"2304657001001",126,157
"2304806001001",23,19
"2304905001001",187,213
"2304954001001",254,201
"2305100001001",115,143
"2305209001001",505,266
"2305266001001",141,140
"2305308001001",361,294
"2305332001001",140,110
"2305357001001",579,563
"2305605001001",538,466
"2305654001001",164,131
"2305704001001",226,235
"2306009001001",403,296
"2306108001001",430,450
"2306207001001",108,122
"2306504001001",310,181
"2306603001001",402,282
"2306702001001",391,333
"2306801001001",228,170
"2307106001001",500,508
"2307205001001",169,81
"2307254001001",668,1127
"2307403001001",284,305
"2307635001001",354,256
"2307809001001",488,483
"2307908001001",137,129
"2308203001001",145,207
"2308302001001",462,331
"2308351001001",247,197
"2308377001001",135,97
"2308609001001",300,212
"2308807001001",80,69
"2308906001001",330,217
"2309003001001",167,133
"2309102001001",126,126
"2309201001001",234,207
"2309409001001",475,356
"2309458001001",364,374
"2309508001001",449,258
"2309805001001",214,149
"2309904001001",107,95
"2310001001001",195,125
"2310100001001",138,79
"2310258003001",544,618
"2310407001001",216,182
"2310605001001",180,119
"2310803001001",223,203
"2310852001001",305,408
"2310902001001",249,199
"2310951001001",87,81
"2311009001001",183,130
"2311108001001",242,160
"2311207001001",150,100
"2311231001001",95,91
"2311264001001",321,312
"2311355001001",147,129
"2311504001001",500,396
"2311603001001",383,345
"2311702001001",403,408
"2311900001001",183,171
"2311959001001",168,73
"2312007001001",497,606
"2312106001001",141,133
"2312502001001",186,106
"2312601001001",236,199
"2312700001001",608,368
"2312809001001",103,101
"2313005001001",409,397
"2313203001001",428,280
"2313252001001",58,63
"2313351001001",170,146
"2313609003001",704,775
"2313708001001",73,60
"2313757001001",141,135
"2313807001001",303,268
"2313906001001",174,199
"2313955001001",525,524
"2412005003001",86,115
"2412005003003",201,585
"2412005003002",230,254
"2412005003004",434,467
"2408102004003",157,162
"2408102004002",130,158
"2408102004005",257,257
"2408102004004",2139,2797
"2408102004007",1279,1161
"2408102004006",2510,2422
"2408102004009",313,362
"2408102004008",347,283
"2408102004010",223,250
"2408102004012",2293,3502
"2408102004011",1921,2562
"2408102004001",2810,4404
"2408102004014",431,381
"2408102004013",2418,2372
"2408102004016",354,360
"2408102004015",633,571
"2408102004018",2836,2317
"2408102004017",6558,6739
"2408102004019",858,574
"2408102004021",862,686
"2408102004020",668,555
"2408102004023",1190,1379
"2408102004022",640,519
"2408003005002",147,220
"2408003005001",2607,2550
"2408003005004",597,547
"2408003005003",688,776
"2408003005006",152,157
"2408003005005",284,472
"2408003005008",375,329
"2408003005007",319,556
"2408003005009",1001,1880
"2408003005011",531,706
"2408003005010",694,796
"2408003005013",84,194
"2408003005012",911,688
"2408300003002",168,136
"2408300003001",375,329
"2401008003002",109,84
"2401008003001",554,661
"2407104003001",525,771
"2407104003002",671,943
"2402600003001",343,346
"2402600003003",305,445
"2402600003002",337,310
"2402006003001",473,727
"2402006003003",1457,1425
"2402006003002",220,156
"2407203003001",211,162
"2407203003002",568,379
"2403103003002",583,646
"2403103003001",749,804
"2400208003001",355,514
"2400208003002",1093,1003
"2411205003002",761,742
"2411205003001",92,84
"2412203003001",349,361
"2412203003002",105,120
"2403251005002",240,389
"2403251005001",1146,1382
"2403251005004",613,644
"2403251005003",567,751
"2403251005006",491,777
"2403251005005",144,191
"2403251005008",352,485
"2403251005007",557,934
"2403251005009",381,711
"2403251005011",401,879
"2403251005010",98,250
"2400109001001",342,277
"2400307001001",134,115
"2400406001001",37,28
"2400505001001",233,219
"2400604001001",114,77
"2400703001001",208,141
"2400802001001",349,262
"2400901001001",92,108
"2401107001001",691,464
"2401206001001",129,101
"2401305001001",170,143
"2401404001001",108,136
"2401453001001",350,399
"2401503001001",36,29
"2401602001001",45,27
"2401651001001",29,34
"2401701001001",132,118
"2401800001001",139,160
"2401859001001",69,53
"2401909001001",36,45
"2402105001001",119,115
"2402204001001",456,461
"2402303001001",458,473
"2402402001001",222,256
"2402501001001",150,151
"2402709001001",157,155
"2402808001001",37,30
"2402907001001",62,29
"2403004001001",138,154
"2403202001001",83,57
"2403301001001",55,65
"2403400001001",160,124
"2403509001001",52,74
"2403608001001",317,1318
"2403707001001",91,65
"2403756001001",57,47
"2403806001001",176,143
"2403905001001",46,23
"2404002001001",90,66
"2404101001001",42,42
"2404200001001",427,498
"2404309001001",184,186
"2404408001001",204,130
"2404507001001",316,289
"2404606001001",78,64
"2404705001001",189,228
"2404804001001",20,23
"2404853001001",107,157
"2404903001001",99,72
"2405009001001",106,87
"2405108001001",70,66
"2405207001001",123,100
"2405306001001",70,52
"2405405001001",63,45
"2405504001001",23,19
"2405603001001",300,266
"2405702001001",510,418
"2405801003001",618,692
"2405900001001",21,18
"2406007001001",97,60
"2406106001001",274,319
"2406155001001",13,25
"2406205001001",56,42
"2406304001001",64,50
"2406403001001",34,32
"2406502001001",229,271
"2406601001001",85,100
"2406700001001",172,131
"2406809001001",67,48
"2406908001001",76,108
"2407005001001",125,66
"2407252001001",57,65
"2407302001001",141,117
"2407401001001",213,182
"2407500001001",140,138
"2407609001001",62,46
"2407708001001",100,62
"2407807001001",410,636
"2407906001001",30,29
"2408201001001",427,404
"2408409001001",83,83
"2408508001001",130,92
"2408607001001",47,27
"2408706001001",41,41
"2408805001001",57,67
"2408904001001",998,893
"2408953001001",110,106
"2409100001001",119,158
"2409209001001",36,36
"2409308001001",243,210
"2409332001001",83,57
"2409407003001",1095,857
"2409506001001",55,55
"2409605001001",37,31
"2409704001001",98,81
"2409803001001",95,109
"2409902001001",241,266
"2410009001001",60,42
"2410108001001",85,57
"2410207001001",130,123
"2410256001001",52,70
"2410306001001",90,67
"2410405001001",56,75
"2410504001001",62,68
"2410603001001",41,32
"2410702001001",47,40
"2410801001001",43,42
"2410900001001",70,67
"2411007001001",80,43
"2411056001001",97,143
"2411106001001",29,22
"2411403001001",252,239
"2411429001001",89,102
"2411502001001",416,490
"2411601001001",43,84
"2411700001001",34,30
"2411809001001",71,65
"2411908001001",72,55
"2412104001001",126,119
"2412302001001",155,141
"2412401001001",108,149
"2412500001001",428,404
"2412559001001",101,311
"2412609001001",334,304
"2412708001001",74,39
"2412807001001",104,96
"2412906001001",172,134
"2413003001001",93,121
"2413102001001",53,54
"2413201001001",42,35
"2413300001001",63,74
"2413359001001",105,183
"2413409001001",159,166
"2413508001001",67,47
"2413557001001",71,108
"2413607001001",63,65
"2413706001001",56,43
"2413805001001",52,35
"2413904001001",100,72
"2414001001001",176,172
"2414100001001",160,147
"2414159001001",113,102
"2414209001001",685,1048
"2414308001001",50,50
"2414407001001",332,462
"2414456001001",68,43
"2414506001001",360,378
"2414605001001",122,196
