codemun,ano,qtde_vinc_ativos
311260,2016,571
311260,2017,663
311260,2018,691
311260,2019,684
311260,2020,559
311260,2021,559
311260,2022,559
311260,2023,559
311260,2024,559
311260,2025,559
311260,2026,559
311260,2027,559
311260,2028,559
311260,2029,559
311260,2030,559
311260,2031,559
311260,2032,559
311260,2033,559
311260,2034,559
311260,2035,559
311260,2036,559
311260,2037,559
311260,2038,559
311260,2039,559
311260,2040,559
311265,2010,224
311265,2011,218
311265,2012,200
311265,2013,270
311265,2014,306
311265,2015,288
311265,2016,242
311265,2017,360
311265,2018,277
311265,2019,260
311265,2020,245
311265,2021,245
311265,2022,245
311265,2023,245
311265,2024,245
311265,2025,245
311265,2026,245
311265,2027,245
311265,2028,245
311265,2029,245
311265,2030,245
311265,2031,245
311265,2032,245
311265,2033,245
311265,2034,245
311265,2035,245
311265,2036,245
311265,2037,245
311265,2038,245
311265,2039,245
311265,2040,245
311270,2010,495
311270,2011,645
311270,2012,728
311270,2013,489
311270,2014,545
311270,2015,450
311270,2016,911
311270,2017,902
311270,2018,644
311270,2019,660
311270,2020,582
311270,2021,582
311270,2022,582
311270,2023,582
311270,2024,582
311270,2025,582
311270,2026,582
311270,2027,582
311270,2028,582
311270,2029,582
311270,2030,582
311270,2031,582
311270,2032,582
311270,2033,582
311270,2034,582
311270,2035,582
311270,2036,582
311270,2037,582
311270,2038,582
311270,2039,582
311270,2040,582
311280,2010,442
311280,2011,472
311280,2012,325
311280,2013,470
311280,2014,493
311280,2015,484
311280,2016,452
311280,2017,517
311280,2018,530
311280,2019,603
311280,2020,426
311280,2021,426
311280,2022,426
311280,2023,426
311280,2024,426
311280,2025,426
311280,2026,426
311280,2027,426
311280,2028,426
311280,2029,426
311280,2030,426
311280,2031,426
311280,2032,426
311280,2033,426
311280,2034,426
311280,2035,426
311280,2036,426
311280,2037,426
311280,2038,426
311280,2039,426
311280,2040,426
311290,2010,346
311290,2011,418
311290,2012,359
311290,2013,430
311290,2014,459
311290,2015,437
311290,2016,240
311290,2017,328
311290,2018,292
311290,2019,310
311290,2020,329
311290,2021,329
311290,2022,329
311290,2023,329
311290,2024,329
311290,2025,329
311290,2026,329
311290,2027,329
311290,2028,329
311290,2029,329
311290,2030,329
311290,2031,329
311290,2032,329
311290,2033,329
311290,2034,329
311290,2035,329
311290,2036,329
311290,2037,329
311290,2038,329
311290,2039,329
311290,2040,329
311300,2010,518
311300,2011,605
311300,2012,904
311300,2013,640
311300,2014,670
311300,2015,658
311300,2016,410
311300,2017,581
311300,2018,485
311300,2019,564
311300,2020,684
311300,2021,684
311300,2022,684
311300,2023,684
311300,2024,684
311300,2025,684
311300,2026,684
311300,2027,684
311300,2028,684
311300,2029,684
311300,2030,684
311300,2031,684
311300,2032,684
311300,2033,684
311300,2034,684
311300,2035,684
311300,2036,684
311300,2037,684
311300,2038,684
311300,2039,684
311300,2040,684
311310,2010,212
311310,2011,209
311310,2012,210
311310,2013,216
311310,2014,236
311310,2015,246
311310,2016,113
311310,2017,268
311310,2018,203
311310,2019,123
311310,2020,184
311310,2021,184
311310,2022,184
311310,2023,184
311310,2024,184
311310,2025,184
311310,2026,184
311310,2027,184
311310,2028,184
311310,2029,184
311310,2030,184
311310,2031,184
311310,2032,184
311310,2033,184
311310,2034,184
311310,2035,184
311310,2036,184
311310,2037,184
311310,2038,184
311310,2039,184
311310,2040,184
311320,2010,824
311320,2011,797
311320,2012,775
311320,2013,874
311320,2014,1035
311320,2015,1080
311320,2016,1051
311320,2017,1056
311320,2018,1027
311320,2019,1007
311320,2020,996
311320,2021,996
311320,2022,996
311320,2023,996
311320,2024,996
311320,2025,996
311320,2026,996
311320,2027,996
311320,2028,996
311320,2029,996
311320,2030,996
311320,2031,996
311320,2032,996
311320,2033,996
311320,2034,996
311320,2035,996
311320,2036,996
311320,2037,996
311320,2038,996
311320,2039,996
311320,2040,996
311330,2010,1995
311330,2011,2130
311330,2012,1845
311330,2013,2033
311330,2014,1828
311330,2015,1976
311330,2016,1801
311330,2017,2124
311330,2018,2164
311330,2019,2165
311330,2020,1870
311330,2021,1870
311330,2022,1870
311330,2023,1870
311330,2024,1870
311330,2025,1870
311330,2026,1870
311330,2027,1870
311330,2028,1870
311330,2029,1870
311330,2030,1870
311330,2031,1870
311330,2032,1870
311330,2033,1870
311330,2034,1870
311330,2035,1870
311330,2036,1870
311330,2037,1870
311330,2038,1870
311330,2039,1870
311330,2040,1870
311340,2010,4456
311340,2011,5071
311340,2012,4013
311340,2013,4638
311340,2014,4471
311340,2015,4771
311340,2016,4340
311340,2017,4867
311340,2018,5394
311340,2019,5577
311340,2020,5766
311340,2021,5766
311340,2022,5766
311340,2023,5766
311340,2024,5766
311340,2025,5766
311340,2026,5766
311340,2027,5766
311340,2028,5766
311340,2029,5766
311340,2030,5766
311340,2031,5766
311340,2032,5766
311340,2033,5766
311340,2034,5766
311340,2035,5766
311340,2036,5766
311340,2037,5766
311340,2038,5766
311340,2039,5766
311340,2040,5766
311350,2010,371
311350,2011,367
311350,2012,296
311350,2013,430
311350,2014,439
311350,2015,486
311350,2016,39
311350,2017,402
311350,2018,378
311350,2019,428
311350,2020,282
311350,2021,282
311350,2022,282
311350,2023,282
311350,2024,282
311350,2025,282
311350,2026,282
311350,2027,282
311350,2028,282
311350,2029,282
311350,2030,282
311350,2031,282
311350,2032,282
311350,2033,282
311350,2034,282
311350,2035,282
311350,2036,282
311350,2037,282
311350,2038,282
311350,2039,282
311350,2040,282
311360,2010,271
311360,2011,253
311360,2012,302
311360,2013,302
311360,2014,321
311360,2015,326
311360,2016,218
311360,2017,270
311360,2018,271
311360,2019,276
311360,2020,254
311360,2021,254
311360,2022,254
311360,2023,254
311360,2024,254
311360,2025,254
311360,2026,254
311360,2027,254
311360,2028,254
311360,2029,254
311360,2030,254
311360,2031,254
311360,2032,254
311360,2033,254
311360,2034,254
311360,2035,254
311360,2036,254
311360,2037,254
311360,2038,254
311360,2039,254
311360,2040,254
311370,2010,749
311370,2011,808
311370,2012,826
311370,2013,780
311370,2014,815
311370,2015,815
311370,2016,584
311370,2017,643
311370,2018,719
311370,2019,768
311370,2020,541
311370,2021,541
311370,2022,541
311370,2023,541
311370,2024,541
311370,2025,541
311370,2026,541
311370,2027,541
311370,2028,541
311370,2029,541
311370,2030,541
311370,2031,541
311370,2032,541
311370,2033,541
311370,2034,541
311370,2035,541
311370,2036,541
311370,2037,541
311370,2038,541
311370,2039,541
311370,2040,541
311380,2010,227
311380,2011,238
311380,2012,234
311380,2013,242
311380,2014,256
311380,2015,253
311380,2016,256
311380,2017,224
311380,2018,240
311380,2019,256
311380,2020,175
311380,2021,175
311380,2022,175
311380,2023,175
311380,2024,175
311380,2025,175
311380,2026,175
311380,2027,175
311380,2028,175
311380,2029,175
311380,2030,175
311380,2031,175
311380,2032,175
311380,2033,175
311380,2034,175
311380,2035,175
311380,2036,175
311380,2037,175
311380,2038,175
311380,2039,175
311380,2040,175
311390,2010,484
311390,2011,525
311390,2012,533
311390,2013,531
311390,2014,549
311390,2015,567
311390,2016,505
311390,2017,563
311390,2018,539
311390,2019,504
311390,2020,448
311390,2021,448
311390,2022,448
311390,2023,448
311390,2024,448
311390,2025,448
311390,2026,448
311390,2027,448
311390,2028,448
311390,2029,448
311390,2030,448
311390,2031,448
311390,2032,448
311390,2033,448
311390,2034,448
311390,2035,448
311390,2036,448
311390,2037,448
311390,2038,448
311390,2039,448
311390,2040,448
311400,2010,433
311400,2011,398
311400,2012,316
311400,2013,341
311400,2014,403
311400,2015,364
311400,2016,294
311400,2017,469
311400,2018,432
311400,2019,450
311400,2020,413
311400,2021,413
311400,2022,413
311400,2023,413
311400,2024,413
311400,2025,413
311400,2026,413
311400,2027,413
311400,2028,413
311400,2029,413
311400,2030,413
311400,2031,413
311400,2032,413
311400,2033,413
311400,2034,413
311400,2035,413
311400,2036,413
311400,2037,413
311400,2038,413
311400,2039,413
311400,2040,413
311410,2010,481
311410,2011,483
311410,2012,390
311410,2013,473
311410,2014,465
311410,2015,468
311410,2016,377
311410,2017,448
311410,2018,452
311410,2019,453
311410,2020,357
311410,2021,357
311410,2022,357
311410,2023,357
311410,2024,357
311410,2025,357
311410,2026,357
311410,2027,357
311410,2028,357
311410,2029,357
311410,2030,357
311410,2031,357
311410,2032,357
311410,2033,357
311410,2034,357
311410,2035,357
311410,2036,357
311410,2037,357
311410,2038,357
311410,2039,357
311410,2040,357
311420,2010,606
311420,2011,634
311420,2012,440
311420,2013,646
311420,2014,674
311420,2015,660
311420,2016,501
311420,2017,803
311420,2018,804
311420,2019,808
311420,2020,712
311420,2021,712
311420,2022,712
311420,2023,712
311420,2024,712
311420,2025,712
311420,2026,712
311420,2027,712
311420,2028,712
311420,2029,712
311420,2030,712
311420,2031,712
311420,2032,712
311420,2033,712
311420,2034,712
311420,2035,712
311420,2036,712
311420,2037,712
311420,2038,712
311420,2039,712
311420,2040,712
311430,2010,1078
311430,2011,1149
311430,2012,179
311430,2013,1212
311430,2014,1282
311430,2015,1308
311430,2016,1309
311430,2017,1335
311430,2018,1324
311430,2019,1380
311430,2020,1012
311430,2021,1012
311430,2022,1012
311430,2023,1012
311430,2024,1012
311430,2025,1012
311430,2026,1012
311430,2027,1012
311430,2028,1012
311430,2029,1012
311430,2030,1012
311430,2031,1012
311430,2032,1012
311430,2033,1012
311430,2034,1012
311430,2035,1012
311430,2036,1012
311430,2037,1012
311430,2038,1012
311430,2039,1012
311430,2040,1012
311440,2010,767
311440,2011,836
311440,2012,807
311440,2013,826
311440,2014,833
311440,2015,758
311440,2016,678
311440,2017,733
311440,2018,730
311440,2019,854
311440,2020,772
311440,2021,772
311440,2022,772
311440,2023,772
311440,2024,772
311440,2025,772
311440,2026,772
311440,2027,772
311440,2028,772
311440,2029,772
311440,2030,772
311440,2031,772
311440,2032,772
311440,2033,772
311440,2034,772
311440,2035,772
311440,2036,772
311440,2037,772
311440,2038,772
311440,2039,772
311440,2040,772
311450,2010,569
311450,2011,726
311450,2012,522
311450,2013,606
311450,2014,636
311450,2015,647
311450,2016,624
311450,2017,689
311450,2018,618
311450,2019,666
311450,2020,676
311450,2021,676
311450,2022,676
311450,2023,676
311450,2024,676
311450,2025,676
311450,2026,676
311450,2027,676
311450,2028,676
311450,2029,676
311450,2030,676
311450,2031,676
311450,2032,676
311450,2033,676
311450,2034,676
311450,2035,676
311450,2036,676
311450,2037,676
311450,2038,676
311450,2039,676
311450,2040,676
311455,2010,557
311455,2011,548
311455,2012,389
311455,2013,421
311455,2014,541
311455,2015,505
311455,2016,376
311455,2017,530
311455,2018,554
311455,2019,570
311455,2020,466
311455,2021,466
311455,2022,466
311455,2023,466
311455,2024,466
311455,2025,466
311455,2026,466
311455,2027,466
311455,2028,466
311455,2029,466
311455,2030,466
311455,2031,466
311455,2032,466
311455,2033,466
311455,2034,466
311455,2035,466
311455,2036,466
311455,2037,466
311455,2038,466
311455,2039,466
311455,2040,466
311460,2010,217
311460,2011,243
311460,2012,212
311460,2013,231
311460,2014,219
311460,2015,224
311460,2016,197
311460,2017,218
311460,2018,192
311460,2019,236
311460,2020,212
311460,2021,212
311460,2022,212
311460,2023,212
311460,2024,212
311460,2025,212
311460,2026,212
311460,2027,212
311460,2028,212
311460,2029,212
311460,2030,212
311460,2031,212
311460,2032,212
311460,2033,212
311460,2034,212
311460,2035,212
311460,2036,212
311460,2037,212
311460,2038,212
311460,2039,212
311460,2040,212
311470,2010,239
311470,2011,250
311470,2012,240
311470,2013,239
311470,2014,214
311470,2015,215
311470,2016,176
311470,2017,216
311470,2018,212
311470,2019,227
311470,2020,216
311470,2021,216
311470,2022,216
311470,2023,216
311470,2024,216
311470,2025,216
311470,2026,216
311470,2027,216
311470,2028,216
311470,2029,216
311470,2030,216
311470,2031,216
311470,2032,216
311470,2033,216
311470,2034,216
311470,2035,216
311470,2036,216
311470,2037,216
311470,2038,216
311470,2039,216
311470,2040,216
311480,2010,244
311480,2011,248
311480,2012,246
311480,2013,260
311480,2014,245
311480,2015,219
311480,2016,214
311480,2017,236
311480,2018,199
311480,2019,213
311480,2020,170
311480,2021,170
311480,2022,170
311480,2023,170
311480,2024,170
311480,2025,170
311480,2026,170
311480,2027,170
311480,2028,170
311480,2029,170
311480,2030,170
311480,2031,170
311480,2032,170
311480,2033,170
311480,2034,170
311480,2035,170
311480,2036,170
311480,2037,170
311480,2038,170
311480,2039,170
311480,2040,170
311490,2010,194
311490,2011,220
311490,2012,222
311490,2013,222
311490,2014,225
311490,2015,221
311490,2016,181
311490,2017,201
311490,2018,186
311490,2019,186
311490,2020,185
311490,2021,185
311490,2022,185
311490,2023,185
311490,2024,185
311490,2025,185
311490,2026,185
311490,2027,185
311490,2028,185
311490,2029,185
311490,2030,185
311490,2031,185
311490,2032,185
311490,2033,185
311490,2034,185
311490,2035,185
311490,2036,185
311490,2037,185
311490,2038,185
311490,2039,185
311490,2040,185
311500,2010,227
311500,2011,252
311500,2012,112
311500,2013,138
311500,2014,122
311500,2015,128
311500,2016,101
311500,2017,255
311500,2018,248
311500,2019,250
311500,2020,209
311500,2021,209
311500,2022,209
311500,2023,209
311500,2024,209
311500,2025,209
311500,2026,209
311500,2027,209
311500,2028,209
311500,2029,209
311500,2030,209
311500,2031,209
311500,2032,209
311500,2033,209
311500,2034,209
311500,2035,209
311500,2036,209
311500,2037,209
311500,2038,209
311500,2039,209
311500,2040,209
311510,2010,537
311510,2011,537
311510,2012,516
311510,2013,539
311510,2014,573
311510,2015,575
311510,2016,588
311510,2017,701
311510,2018,721
311510,2019,727
311510,2020,679
311510,2021,679
311510,2022,679
311510,2023,679
311510,2024,679
311510,2025,679
311510,2026,679
311510,2027,679
311510,2028,679
311510,2029,679
311510,2030,679
311510,2031,679
311510,2032,679
311510,2033,679
311510,2034,679
311510,2035,679
311510,2036,679
311510,2037,679
311510,2038,679
311510,2039,679
311510,2040,679
311520,2010,223
311520,2011,224
311520,2012,180
311520,2013,203
311520,2014,202
311520,2015,197
311520,2016,155
311520,2017,196
311520,2018,197
311520,2019,193
311520,2020,163
311520,2021,163
311520,2022,163
311520,2023,163
311520,2024,163
311520,2025,163
311520,2026,163
311520,2027,163
311520,2028,163
311520,2029,163
311520,2030,163
311520,2031,163
311520,2032,163
311520,2033,163
311520,2034,163
311520,2035,163
311520,2036,163
311520,2037,163
311520,2038,163
311520,2039,163
311520,2040,163
311530,2010,3382
311530,2011,3267
311530,2012,3685
311530,2013,3665
311530,2014,3448
311530,2015,3472
311530,2016,3370
311530,2017,3516
311530,2018,3499
311530,2019,3402
311530,2020,3328
311530,2021,3328
311530,2022,3328
311530,2023,3328
311530,2024,3328
311530,2025,3328
311530,2026,3328
311530,2027,3328
311530,2028,3328
311530,2029,3328
311530,2030,3328
311530,2031,3328
311530,2032,3328
311530,2033,3328
311530,2034,3328
311530,2035,3328
311530,2036,3328
311530,2037,3328
311530,2038,3328
311530,2039,3328
311530,2040,3328
311535,2010,416
311535,2011,402
311535,2012,387
311535,2013,458
311535,2014,478
311535,2015,456
311535,2016,412
311535,2017,450
311535,2018,449
311535,2019,455
311535,2020,406
311535,2021,406
311535,2022,406
311535,2023,406
311535,2024,406
311535,2025,406
311535,2026,406
311535,2027,406
311535,2028,406
311535,2029,406
311535,2030,406
311535,2031,406
311535,2032,406
311535,2033,406
311535,2034,406
311535,2035,406
311535,2036,406
311535,2037,406
311535,2038,406
311535,2039,406
311535,2040,406
311540,2010,191
311540,2011,189
311540,2012,110
311540,2013,239
311540,2014,7
311540,2015,245
311540,2016,132
311540,2017,157
311540,2018,270
311540,2019,175
311540,2020,241
311540,2021,241
311540,2022,241
311540,2023,241
311540,2024,241
311540,2025,241
311540,2026,241
311540,2027,241
311540,2028,241
311540,2029,241
311540,2030,241
311540,2031,241
311540,2032,241
311540,2033,241
311540,2034,241
311540,2035,241
311540,2036,241
311540,2037,241
311540,2038,241
311540,2039,241
311540,2040,241
311545,2010,138
311545,2011,287
311545,2012,269
311545,2013,381
311545,2014,292
311545,2015,304
311545,2016,308
311545,2017,294
311545,2018,236
311545,2019,267
311545,2020,313
311545,2021,313
311545,2022,313
311545,2023,313
311545,2024,313
311545,2025,313
311545,2026,313
311545,2027,313
311545,2028,313
311545,2029,313
311545,2030,313
311545,2031,313
311545,2032,313
311545,2033,313
311545,2034,313
311545,2035,313
311545,2036,313
311545,2037,313
311545,2038,313
311545,2039,313
311545,2040,313
311547,2010,261
311547,2011,259
311547,2012,257
311547,2013,256
311547,2014,242
311547,2015,244
311547,2016,226
311547,2017,259
311547,2018,256
311547,2019,255
311547,2020,259
311547,2021,259
311547,2022,259
311547,2023,259
311547,2024,259
311547,2025,259
311547,2026,259
311547,2027,259
311547,2028,259
311547,2029,259
311547,2030,259
311547,2031,259
311547,2032,259
311547,2033,259
311547,2034,259
311547,2035,259
311547,2036,259
311547,2037,259
311547,2038,259
311547,2039,259
311547,2040,259
311550,2010,935
311550,2011,957
311550,2012,975
311550,2013,928
311550,2014,1030
311550,2015,1014
311550,2016,958
311550,2017,990
311550,2018,1044
311550,2019,1082
311550,2020,1025
311550,2021,1025
311550,2022,1025
311550,2023,1025
311550,2024,1025
311550,2025,1025
311550,2026,1025
311550,2027,1025
311550,2028,1025
311550,2029,1025
311550,2030,1025
311550,2031,1025
311550,2032,1025
311550,2033,1025
