cod_ibge,invest_melhorias_mes_25_40
3531100,2.410141964882181e-08
3531209,1.2822430157998305e-09
3531308,1.923364523699746e-09
3531407,2.208307416099708e-09
3531506,1.0685358464998589e-09
3531605,9.814699627109814e-10
3531704,2.429929665744123e-09
3531803,1.5418576510969953e-08
3531902,1.8046383185330947e-09
3532009,2.010430407488623e-09
3532058,1.4167993816553684e-09
3532108,2.334948701610803e-09
3532157,3.9575401722217e-10
3532207,8.548286771998871e-10
3532306,4.297888627032765e-09
3532405,1.613093374197548e-08
3532504,1.4801200244109155e-09
3532603,1.8204684792219813e-09
3532702,7.123572309999058e-10
3532801,7.9150803444434e-10
3532827,6.292488873832502e-09
3532843,6.96527070311019e-10
3532868,3.007730530888492e-10
3532900,8.706588378887738e-10
3533007,2.2795431391996987e-09
3533106,2.453674906777453e-10
3533205,6.96527070311019e-10
3533254,4.353294189443869e-10
3533304,6.252913472110285e-10
3533403,3.1422868967440295e-09
3533502,2.6040614333218773e-09
3533601,3.8783893687772655e-10
3533700,9.102342396109907e-10
3533809,5.382254634221511e-10
3533908,4.2741433859994356e-09
3534005,7.598477130665662e-10
3534104,7.36102472033236e-10
3534203,2.2953732998885854e-10
3534302,1.852128800599755e-09
3534401,1.839543822852088e-07
3534500,5.936310258332549e-10
3534609,2.4536749067774532e-09
3534708,7.550986648599002e-09
3534757,9.656398020220946e-10
3534807,1.1001961678776325e-09
3534906,1.353478738899821e-09
3535002,9.73554882366538e-10
3535101,4.669897403221604e-10
3535200,9.023191592665474e-10
3535309,2.5565709512552175e-09
3535408,1.9391946843886328e-09
3535507,6.917780221043531e-09
3535606,9.680143261254275e-09
3535705,6.96527070311019e-10
3535804,3.482635351555095e-09
3535903,2.6911273171107555e-10
3536000,1.8837891219775287e-09
3536109,1.5830160688886796e-09
3536208,9.600992457809842e-09
3536257,8.231683558221135e-10
3536307,2.4378447460885667e-09
3536406,1.4880351047553588e-09
3536505,7.416430282743465e-09
3536570,5.065651420443775e-10
3536604,8.152532754776701e-10
3536703,7.155232631376832e-09
3536802,5.049821259754888e-09
3536901,1.1239414089109626e-09
3537008,2.7227876384885294e-09
3537107,2.4932503084996703e-09
3537156,5.778008651443681e-10
3537206,6.75156353381022e-09
3537305,3.1422868967440295e-09
3537404,2.896919406066284e-09
3537503,1.9787700861108494e-09
3537602,2.9768617175444562e-08
3537701,9.418945609887643e-10
3537800,4.064393756870671e-08
3537909,8.041721629954492e-09
3538006,2.607227465459255e-08
3538105,7.756778737554531e-10
3538204,7.495581086187899e-09
3538303,7.9150803444434e-10
3538501,2.010430407488623e-09
3538600,7.820099380310077e-09
3538709,5.131346587302061e-08
3538808,3.688427440510623e-09
3538907,2.4220145853996797e-09
3539004,5.144802223888209e-10
3539103,8.864889985776606e-09
3539202,1.9550248450775193e-09
3539301,3.822983806366161e-09
3539400,2.976070209510718e-09
3539509,2.746532879521859e-09
3539608,6.56951668588802e-10
3539707,9.102342396109907e-10
3539806,2.88504678554908e-08
3539905,5.540556241110379e-10
3540002,1.9312796040441893e-09
3540101,3.720087761888397e-10
3540200,2.089581210933057e-09
3540259,9.73554882366538e-10
3540309,4.353294189443869e-10
3540408,5.778008651443681e-10
3540507,4.962755375966011e-09
3540606,8.120872433398925e-09
3540705,3.403484548110661e-09
3540754,4.511595796332737e-09
3540804,1.1793469713220664e-09
3540853,3.482635351555095e-10
3540903,2.485335228155227e-09
3541000,5.772468095201857e-08
3541059,1.2901580961442738e-09
3541109,7.519326327221228e-10
3541208,3.1897773788106897e-09
3541307,5.326849071810407e-09
3541406,1.2054667364587295e-08
3541505,3.0473059326107083e-09
3541604,5.8175840531658974e-09
3541653,3.807153645677275e-09
3541703,1.23475253373317e-09
3541802,4.274143385999435e-10
3541901,3.1897773788106897e-09
3542008,9.656398020220946e-10
3542107,1.1556017302887362e-09
3542206,4.036690975666133e-09
3542305,3.640936958443963e-09
3542404,1.2426676140776134e-09
3542503,5.857159454888115e-10
3542602,2.111743435896238e-08
3542701,2.1133264519663873e-09
3542800,3.75174808326617e-09
3542909,1.788808157844208e-09
3543006,1.680371557125272e-08
3543105,1.274327935455387e-09
3543204,2.429929665744123e-09
3543238,4.353294189443869e-10
3543253,5.2160379469882e-09
3543303,1.776144029292182e-08
3543402,8.976492618632997e-08
3543501,2.84151384365518e-09
3543600,7.677627934110097e-10
3543709,1.5751009885442363e-09
3543808,5.619707044554813e-10
3543907,1.3257759576942294e-08
3544004,1.4642898637220287e-09
3544103,1.6716649687463445e-08
3544202,9.102342396109907e-10
3544251,6.862374658632426e-09
3544301,2.588231272632991e-09
3544400,1.4247144619998117e-10
3544509,5.382254634221511e-10
3544608,6.886119899665756e-10
3544707,6.648667489332454e-10
3544806,7.9150803444434e-10
3544905,9.181493199554341e-10
3545001,1.1255244249798513e-08
3545100,1.092281087533189e-09
3545159,1.1160263285665193e-09
3545209,9.711803582632049e-09
3545308,9.189408279898786e-09
3545407,3.2293527805329068e-09
3545506,1.131856489255406e-09
3545605,1.3297334978664909e-09
3545704,5.144802223888209e-10
3545803,7.3056191579212565e-09
3546009,5.999630901088096e-09
3546108,6.094611865221417e-10
3546207,9.893850430554247e-10
3546256,5.303103830777077e-10
3546306,1.4405446226886984e-09
3546405,3.3243337446662275e-09
3546504,5.461405437665945e-10
3546603,9.656398020220946e-10
3546702,6.490365882443586e-10
3546801,2.4378447460880955e-08
3546900,4.907349813554907e-10
3547007,6.490365882443586e-10
3547106,6.015461061776984e-10
3547205,3.1660321377773593e-10
3547304,3.2823838188401956e-08
3547403,3.9575401722217e-10
3547502,2.4061844247107935e-09
3547601,1.5592708278553497e-09
3547650,3.640936958443963e-10
3547700,1.788808157844208e-09
3547809,1.2284996202609977e-07
3547908,1.4722049440664722e-09
3548005,4.139587020143897e-09
3548054,2.239967737477482e-09
3548104,1.171431890977623e-09
3548203,5.1685474649215395e-09
3548302,4.669897403221604e-10
3548401,2.0579208895552837e-10
3548500,6.320983163071711e-08
3548609,5.952140419021436e-09
3548708,1.2349108353399439e-07
3548807,4.092096538077237e-09
3548906,1.537900110924167e-08
3549003,3.799238565332831e-10
3549102,5.128972063199322e-09
3549201,4.353294189443869e-10
3549250,3.640936958443963e-10
3549300,3.482635351555095e-10
3549409,1.7808930774997646e-09
3549508,9.260644002998775e-10
3549607,2.1212415323108308e-09
3549706,4.535341037366067e-09
3549805,3.405067564178454e-08
3549904,9.670645164840924e-08
3549953,1.316277861280736e-08
3550001,5.967970579710322e-09
3550100,7.653882693076767e-09
3550209,9.743463904009823e-09
3550308,2.3809986390547683e-06
3550407,5.2872736700881895e-09
3550506,1.6067613099220099e-09
3550605,3.1248737199862264e-08
3550704,3.8190262661928585e-08
3550803,1.4642898637220287e-09
3550902,2.224137576788595e-09
3551009,1.0122596252508008e-07
3551108,4.107926698766124e-09
3551207,9.656398020220946e-10
3551306,1.2664128551109437e-09
3551405,3.601361556721746e-09
3551504,3.688427440510623e-09
3551603,3.403484548110661e-09
3551702,7.693458094798983e-09
3551801,1.188053559700954e-08
3551900,1.313903337177604e-09
3552007,3.7121726815439537e-09
3552106,1.1049452160842984e-08
3552205,7.251796611578522e-08
3552304,1.2980731764887175e-09
3552403,3.96149771239267e-08
3552502,1.2524823137047122e-07
3552551,1.6700819526775568e-09
3552601,1.1397715695998494e-09
3552700,1.171431890977623e-09
3552809,4.7023492326334976e-08
3552908,1.0606207661554154e-09
3553005,1.7808930774997646e-09
3553104,7.044421506554624e-10
3553203,5.065651420443775e-10
3553302,2.627806674355208e-09
3553401,3.1422868967440295e-09
3553500,5.556386401799265e-09
3553609,1.1476866499442929e-09
3553658,2.611976513666322e-10
3553708,4.42452991254386e-09
3553807,3.949625091877256e-09
3553856,6.450790480721369e-09
3553906,8.469135968554436e-10
3553955,1.0052152037443115e-09
3554003,1.3455636585544871e-08
3554102,3.6884274405102384e-08
3554201,1.393054140622038e-09
3554300,5.453490357321501e-09
3554409,6.806969096221322e-10
3554508,2.9444098881329445e-09
3554607,1.131856489255406e-09
3554656,7.9150803444434e-10
3554706,1.3376485782109342e-09
3554755,4.0366909756661335e-10
3554805,1.1508526820820702e-08
3554904,5.144802223888209e-10
3554953,3.822983806366161e-09
3555000,4.970670456310454e-09
3555109,1.2268374533887266e-09
3555208,2.9285797274440574e-10
3555307,6.094611865221417e-10
3555356,5.619707044554813e-10
3555406,5.2730265254673067e-08
3555505,1.2664128551109437e-09
3555604,7.202723113443492e-10
3555703,3.8783893687772655e-10
3555802,7.994231147887833e-10
3555901,1.6621668723331136e-10
3556008,7.994231147887833e-10
3556107,1.3455636585553777e-09
3556206,8.492881209587767e-09
3556305,1.4959501850998021e-09
3556354,4.282058466343878e-09
3556404,2.010430407488623e-09
3556453,1.1247329169454068e-08
3556503,1.2885750800753851e-08
3556602,1.6700819526775568e-09
3556701,3.925879850843926e-09
3556800,1.0210453644331983e-09
3556909,4.907349813554907e-10
3556958,3.720087761888397e-10
3557006,1.5402746350278638e-08
3557105,6.727818292776889e-09
3557154,7.123572309999058e-10
3557204,1.2189223730442833e-09
3557303,1.6542517919886703e-09
4100103,2.382439183677463e-09
4100202,8.112957353054484e-09
4100301,8.207938317187804e-09
4100400,4.694434152289136e-08
4100459,3.094796414677369e-09
4100509,4.661982322877161e-09
4100608,5.572216562488152e-09
4100707,2.524910629877444e-09
4100806,9.252728922654333e-09
4100905,7.954655746165615e-09
4101002,5.366424473532624e-09
4101051,2.1687320143774914e-09
4101101,6.189592829354738e-09
4101150,3.1027114950218116e-09
4101200,2.6230576261479788e-08
4101309,1.1864705436320656e-08
4101408,2.1244075644479943e-08
4101507,8.287089120632239e-09
4101606,5.500980839388162e-09
4101655,4.7727934476993695e-09
4101705,5.1368871435437655e-09
4101804,3.970204300771598e-08
4101853,3.3005885036328974e-09
4101903,2.9681551291662746e-09
4102000,1.598054721542095e-08
4102109,1.8046383185330947e-09
4102208,4.962755375966011e-09
4102307,8.27125895994335e-09
4102406,5.097311741821548e-09
4102505,7.115657229654615e-09
4102604,1.0701188625687473e-08
4102703,1.2901580961442738e-09
4102752,4.875689492177133e-09
4102802,7.463920764810125e-09
4102901,2.0048898512467037e-08
4103008,1.1001961678776325e-09
4103024,2.1529018536886044e-09
4103040,1.0685358464998588e-08
4103057,1.1999261802176193e-08
4103107,1.0622037822243042e-08
4103156,3.601361556721746e-09
4103206,4.527425957021624e-09
4103222,1.7650629168108778e-09
4103305,6.434960320032483e-09
4103354,5.524726080421492e-09
4103370,4.068351297043907e-09
4103404,2.976070209510718e-09
4103453,3.0156456112329347e-09
4103479,3.8467290473994915e-09
4103503,7.3214493186101435e-09
4103602,3.2926734232884544e-09
4103701,1.1247329169454068e-08
4103800,6.5932619269213506e-09
4103909,1.6708734607117786e-08
4103958,6.8940349800102e-09
4104006,8.714503459232181e-09
4104055,6.363724596932492e-09
4104105,6.54577144485469e-09
4104204,4.039065499768453e-08
4104253,1.9162409513895903e-08
4104303,1.584599084957068e-08
4104402,1.6305065509541087e-08
4104428,1.5956801974396922e-08
4104451,1.1429376017376267e-08
4104501,2.627806674355208e-09
4104600,1.5774755126472715e-08
4104659,6.244998391765841e-09
4104709,6.347894436243605e-09
4104808,4.015320258735367e-08
4104907,4.095262570214848e-08
4105003,6.96527070311019e-09
4105102,7.147317551032389e-09
4105201,2.1378632010330213e-08
4105300,1.8996192826664157e-09
4105409,1.1658913347365125e-08
4105508,1.0622037822243042e-08
4105607,1.2110072926998398e-09
4105706,6.466620641410256e-09
4105805,4.3627922858566135e-08
4105904,1.3297334978664909e-09
4106001,1.2197138810787278e-08
4106100,1.274327935455387e-09
4106209,8.603692334409974e-09
4106308,6.870289738976869e-09
4106407,2.0183454878330665e-09
4106456,1.1207753767731852e-08
4106506,6.664497650021342e-09
4106555,3.5301258336217556e-09
4106571,3.886304449121708e-09
4106605,9.727633743320938e-09
4106704,4.9073498135549065e-09
4106803,1.8355071318755443e-08
4106852,3.482635351555095e-09
4106902,1.6459409576269737e-07
4107009,1.454000259273153e-08
4107108,2.3032883802330292e-09
4107124,5.279358589743747e-09
4107157,5.762178490754794e-09
4107207,8.334579602698898e-09
4107256,1.1951771320109534e-09
4107306,3.7042576011995106e-09
4107405,6.814884176565766e-09
4107504,1.0495396536731946e-08
4107520,7.123572309999058e-10
4107538,1.052705685810972e-09
4107546,6.799054015876879e-09
4107553,1.1635168106331797e-09
4107603,1.4666643878249088e-08
4107652,1.951858812938572e-08
4107702,6.529941284165803e-09
4107736,9.31604956540988e-09
4107751,1.0693273545343032e-08
4107801,2.762363040210746e-09
4107850,5.865074535232558e-09
4107900,5.857159454888115e-10
4108007,1.6985762419163986e-08
4108106,6.332064275554719e-10
4108205,5.8334142138547844e-09
4108304,7.058668651174276e-08
4108320,3.3559940660440007e-09
4108403,3.154951025294543e-08
4108452,2.683212236766312e-09
4108502,8.627437575443304e-09
4108551,4.661982322877161e-09
4108601,4.171247341521671e-09
4108650,1.2244629292853936e-08
4108700,5.390169714565954e-09
4108809,1.8196769711868204e-08
4108908,6.173762668665851e-09
4108957,7.107742149310171e-09
4109005,1.9391946843886328e-09
4109104,8.469135968554436e-10
4109203,3.870474288432822e-09
4109302,5.778008651443681e-09
4109401,7.797937155344678e-08
4109500,1.4128418414822117e-08
4109609,2.6001038931494584e-08
4109658,2.0183454878330665e-09
4109708,1.6938271937102993e-08
4109757,3.0631360932995953e-09
4109807,4.701557724599379e-09
4109906,1.015504808192088e-08
4110003,3.545955994310642e-09
4110052,2.2162224964441515e-09
4110078,9.957171073309796e-09
4110102,1.4365870825152975e-08
4110201,1.5109888377541128e-08
4110300,6.886119899665756e-10
4110409,6.886119899665756e-10
4110508,1.1516441901165146e-08
4110607,8.389985165110003e-09
4110656,2.572401111944104e-09
4110706,1.5173209020293434e-08
4110805,1.2790769836620534e-08
4110904,5.785923731788125e-09
4110953,4.0446060560105765e-09
4111001,2.4774201478107833e-09
4111100,5.936310258332549e-10
4111209,1.1286904571176287e-08
4111258,2.344446798023588e-08
4111308,5.073566500788218e-09
4111407,1.2046752284242852e-08
4111506,2.2043498759274743e-08
4111555,4.250398144966104e-09
4111605,1.4880351047553588e-09
4111704,5.002330777688228e-09
4111803,5.841329294199228e-09
4111902,1.2901580961442738e-09
4112009,8.682843137854407e-09
4112108,6.2133380703880675e-09
4112207,6.6249222482991246e-09
4112306,4.812368849421587e-09
4112405,1.852128800599755e-09
4112504,1.4761624842384021e-08
4112603,1.313903337177604e-09
4112702,2.5169955495330004e-09
4112751,7.994231147887831e-09
4112801,1.788808157844208e-09
4112900,4.677812483566048e-09
4112959,7.685543014454541e-09
4113007,4.1158417791105674e-10
4113106,5.382254634221511e-09
4113205,2.326242113231167e-08
4113254,1.2941156363164956e-08
4113304,1.70015925798553e-08
4113403,5.714688008688133e-09
4113429,6.7911389355324356e-09
4113452,7.915080344443398e-09
4113502,1.828383559566425e-09
4113601,3.5617861549995296e-10
4113700,8.551452804135968e-08
4113734,9.822614707454258e-09
4113759,5.809668972821454e-09
4113809,6.933610381732417e-09
4113908,7.258128675854596e-09
4114005,5.477235598354831e-09
4114104,1.5838075769225024e-08
4114203,1.9391946843886328e-09
4114302,2.786899789278473e-08
4114351,3.4588901105217654e-09
4114401,1.5925141653014297e-08
4114500,1.5877651170953304e-08
4114609,6.339979355899162e-09
4114708,6.7911389355324356e-09
4114807,8.9915312712877e-09
4114906,7.669712853765654e-09
4115002,8.310834361665568e-09
4115101,3.055221012955152e-09
4115200,1.4405446226881258e-08
4115309,1.1556017302887362e-09
4115358,2.0579208895552836e-09
4115408,9.126087637143238e-09
4115457,6.0550364634992e-09
4115507,4.9073498135549065e-09
4115606,3.166032137777359e-09
4115705,1.613093374197548e-08
4115739,6.640752408988011e-09
4115754,1.248208170318724e-08
4115804,1.642379171471299e-08
4115853,1.5117803457886893e-09
4115903,3.0631360932995953e-09
4116000,5.223953027332644e-10
4116059,9.418945609887645e-09
4116109,1.744483707914734e-08
4116208,1.2814515077653862e-08
4116307,2.1133264519663873e-09
4116406,2.896919406066284e-09
4116505,1.1556017302887362e-09
4116604,2.8652590846885103e-09
4116703,4.42452991254386e-09
4116802,8.207938317187804e-09
4116901,6.8782048193213124e-09
4116950,4.456190233921633e-09
4117008,1.0099642519509776e-08
4117057,2.042882236900677e-08
4117107,2.1924772554108215e-09
4117206,4.875689492177133e-09
4117214,5.888819776265889e-09
4117222,4.337464028754983e-09
4117255,9.672228180909833e-09
4117271,1.1476866499442928e-08
4117297,3.933794931188368e-09
4117305,3.0219776755082257e-08
4117404,4.353294189443869e-10
4117453,4.551171198054954e-09
4117503,8.864889985776606e-09
4117602,2.7275366866951108e-08
4117701,8.619522495098861e-09
4117800,1.5054482815121532e-08
4117909,6.237083311421398e-09
4118006,1.1081112482220758e-09
4118105,1.1635168106331797e-09
4118204,7.51616029508332e-08
4118303,2.453674906777453e-10
4118402,2.3555279105062126e-08
4118451,2.02626056817751e-09
4118501,1.1025706919809654e-08
4118600,4.479935474954964e-09
4118709,4.844029170799359e-09
4118808,1.4460851789287909e-08
4118857,1.5434406671664625e-09
4118907,9.046936833698803e-09
4119004,2.9602400488218306e-09
4119103,8.492881209587767e-09
4119152,1.2885750800753851e-08
4119202,8.856974905432163e-09
4119251,4.0446060560105765e-09
4119301,3.6575586271660615e-08
4119400,1.2220884051820607e-08
4119509,3.602944572790093e-08
4119608,2.2431337696147186e-08
4119657,2.548655870910774e-09
4119707,7.788439058932303e-09
4119806,1.0709103706031917e-08
4119905,6.20700600611238e-08
4119954,1.0479566376043059e-08
4120002,1.5196954261331324e-09
4120101,1.353478738899821e-09
4120150,4.2583132253105486e-09
4120200,1.1160263285665193e-09
4120309,3.696342520855067e-09
4120333,9.181493199554341e-10
4120358,2.02626056817751e-09
4120408,1.4167993816553684e-09
4120507,6.284573793488058e-09
4120606,3.002189974646673e-08
4120655,4.313718787721652e-09
4120705,7.36102472033236e-10
4120804,4.567001358743841e-09
4120853,1.4959501850998021e-09
4120903,3.325125252700268e-08
4121000,1.567977416233778e-08
4121109,5.912565017299218e-09
4121208,1.6969932258485617e-08
4121257,3.5617861549995292e-09
4121307,4.638237081843832e-09
4121356,2.485335228155227e-09
4121406,4.3612092697883124e-09
4121505,1.0416245733287512e-08
4121604,4.432444992888304e-09
4121703,2.1164924841036318e-08
4121752,1.1247329169454068e-08
4121802,3.735917922577284e-09
4121901,3.3559940660440007e-09
4122008,9.656398020220945e-09
4122107,2.8098535222774062e-09
4122156,2.9444098881324425e-08
4122172,6.96527070311019e-09
4122206,4.5495881819856277e-08
4122305,8.160447835121145e-09
4122404,1.8655844371851555e-08
4122503,1.2806599997309418e-08
4122602,2.05000580921084e-09
4122651,5.1368871435437655e-09
4122701,3.965455252566142e-09
4122800,1.3455636585553777e-09
4122909,2.9919003701996046e-09
4123006,5.991715820743652e-09
4123105,3.1976924591551336e-09
4123204,6.56951668588802e-10
4123303,8.936125708876596e-09
4123402,1.456374783377585e-09
4123501,1.1128602964287419e-08
4123600,2.263712978510812e-09
4123709,1.4405446226886984e-09
4123808,6.648667489332455e-09
4123824,3.5855313960328593e-09
4123857,1.822843003325083e-08
4123907,5.762178490754794e-09
4123956,5.453490357321501e-09
4124004,4.527425957021624e-09
4124020,6.901950060354644e-09
4124053,2.5407407905663305e-09
4124103,8.80156934302106e-09
4124202,4.1158417791105674e-10
4124301,3.094796414677369e-09
4124400,7.4322604434323525e-09
4124509,2.1133264519663873e-09
4124608,7.9150803444434e-10
4124707,1.3455636585544871e-08
4124806,5.603876883865926e-09
4124905,2.010430407488623e-09
4125001,5.770093571099238e-09
4125100,1.4872435967197325e-08
4125209,7.107742149310171e-09
4125308,9.814699627109814e-10
4125357,5.801753892477011e-09
4125407,3.2293527805329068e-09
4125456,4.297888627032765e-09
4125506,7.78448151875965e-08
4125555,1.131856489255406e-09
4125605,2.460798479086616e-08
4125704,1.0804084670165237e-08
4125753,7.091911988621285e-09
4125803,4.986500616999341e-09
4125902,2.4220145853996797e-09
4126009,9.371455127820984e-09
4126108,8.785739182332172e-10
4126207,6.134187266943633e-09
4126256,2.7394093072110066e-08
4126272,7.3531096399879175e-09
4126306,8.96778603025437e-09
4126355,3.316418664321784e-09
4126405,5.255613348710416e-09
4126504,3.253098021566237e-09
4126603,5.453490357321501e-09
4126652,2.9602400488218306e-09
4126678,8.94404078922104e-09
4126702,4.8915196528660195e-09
4126801,1.5988462295775668e-09
4126900,6.221253150732511e-09
4127007,8.94404078922104e-09
4127106,1.1872620516665098e-08
4127205,2.936494807788501e-09
4127304,5.128972063199322e-09
4127403,8.136702594087814e-09
4127502,1.6455452036095617e-08
4127601,1.78485061767111e-08
4127700,1.7144064026064172e-08
4127809,6.110442025910304e-09
4127858,7.202723113443492e-09
4127882,1.0170878242609767e-08
4127908,4.994415697343784e-09
4127957,5.6513673659325864e-09
4127965,1.640004647367602e-08
4128005,1.4065097772069808e-08
4128104,1.207049752527618e-08
4128203,1.1271074410487399e-08
4128302,2.611976513666321e-09
4128401,3.3955694677662178e-09
4128500,1.1358140294276277e-08
4128534,1.0218368724676427e-08
4128559,3.925879850843926e-09
4128609,4.9390101349326805e-09
4128625,2.010430407488623e-09
4128633,1.0891150553954116e-08
4128658,2.509080469188557e-09
4128708,2.160816934033048e-09
4128807,2.4061844247107935e-09
4200051,3.0077305308884912e-09
4200101,2.1093689117938357e-08
4200200,1.6779970330220006e-09
4200309,6.490365882443586e-10
4200408,3.3955694677662178e-09
4200507,3.981285413255029e-09
4200556,1.1793469713220664e-09
4200606,1.852128800599755e-09
4200705,5.754263410410351e-09
4200754,5.303103830777077e-10
4200804,2.3112034605774723e-09
4200903,3.577616315688416e-09
4201000,5.8175840531658974e-09
4201109,2.0737510502441706e-09
4201208,1.5196954261331324e-09
4201257,1.7413176757775475e-09
4201273,1.6463367116442272e-09
4201307,1.8315495917040106e-08
4201406,1.4025522370341526e-08
4201505,2.0341756485219535e-09
4201604,6.727818292776888e-10
4201653,8.152532754776701e-10
4201703,5.936310258332549e-10
4201802,6.015461061776984e-10
4201901,1.1872620516665097e-09
4201950,1.2774939675931644e-08
4202008,7.036506426210182e-09
4202057,7.550986648599002e-09
4202073,8.9915312712877e-09
4202081,2.699042397455199e-09
4202099,1.2664128551109437e-09
4202107,1.2877835720409408e-08
4202131,6.4587055610658135e-09
4202156,1.6305065509553402e-09
4202206,1.6542517919886703e-09
4202305,1.4199654137920079e-08
4202404,2.0832491466570525e-08
4202438,4.646152162188275e-09
4202453,2.9523249684773876e-09
4202503,2.160816934033048e-09
4202537,1.2901580961442738e-09
4202578,8.864889985776607e-10
4202602,2.635721754699652e-09
4202701,2.382439183677463e-09
4202800,6.4428754003769265e-09
4202859,1.7413176757775476e-10
4202875,2.9444098881329445e-09
4202909,5.477235598354831e-09
4203006,3.153368009225412e-08
4203105,2.5961463529774346e-09
4203154,5.128972063199322e-09
4203204,8.96778603025437e-09
4203253,1.7175724347442172e-09
4203303,3.910049690155039e-09
4203402,5.5880467231770384e-09
4203501,6.506196043132474e-09
4203600,8.548286771998871e-09
4203709,3.696342520855067e-09
4203808,3.018811643369963e-08
4203907,1.923364523699746e-09
4203956,1.5513557475109062e-09
4204004,2.200392335755265e-09
4204103,4.07626637738835e-09
4204152,1.6542517919886703e-09
4204178,4.638237081843832e-09
4204194,8.389985165110003e-10
4204202,4.064393756870671e-08
4204251,7.756778737554531e-10
4204301,6.632837328643568e-09
4204350,1.8204684792219813e-09
4204400,2.0737510502441706e-09
4204459,1.4247144619998119e-09
4204509,3.071051173644039e-09
4204558,7.63805253238788e-09
4204608,1.882206105908445e-08
4204707,3.4747202712106516e-09
4204756,3.720087761888397e-10
4204806,1.4999077252714883e-08
4204905,2.7781932008996326e-09
4205001,3.6488520387884065e-09
4205100,5.857159454888115e-10
4205159,8.310834361665569e-10
4205175,6.529941284165803e-09
4205191,1.527610506477576e-09
4205209,1.2822430157998305e-09
4205308,1.7571478364664343e-09
4205357,1.6146763902664534e-09
4205407,6.273492681005539e-08
4205431,1.1239414089109626e-09
4205456,1.9946002467997364e-09
4205506,1.189636575769843e-08
4205555,2.4615899871218967e-09
4205605,1.4642898637220287e-09
4205704,8.160447835121145e-09
4205803,5.160632384577095e-09
4205902,1.0305434608465305e-08
4206009,6.292488873832502e-09
4206108,2.0974962912775007e-09
4206207,2.9523249684773876e-09
4206306,3.158117057432916e-09
4206405,2.1212415323108308e-09
4206504,6.292488873832502e-09
4206603,1.852128800599755e-09
4206652,5.073566500788218e-09
4206702,2.4615899871218967e-09
4206751,1.2584977747665002e-09
4206801,1.0606207661554154e-09
4206900,1.891704202321972e-09
4207007,9.228983681621002e-09
4207106,3.166032137777359e-09
4207205,7.281873916887926e-09
4207304,2.00093231107517e-08
4207403,2.0420907288663966e-09
4207502,2.8731741650329534e-09
4207577,7.36102472033236e-10
4207601,2.39826934436635e-09
4207650,2.7544479598663025e-09
4207684,1.171431890977623e-08
4207700,1.1635168106331797e-09
4207759,2.3507788622996894e-09
4207809,3.443059949832878e-09
4207858,1.23475253373317e-09
4207908,7.859674782032295e-09
4208005,1.962939925421963e-09
4208104,6.54577144485469e-09
4208203,2.0294266003143556e-08
4208302,1.0257944126398644e-08
4208401,2.4140995050552366e-09
4208450,5.033991099066001e-09
4208500,4.297888627032765e-09
4208609,1.923364523699746e-09
4208708,5.627622124899257e-09
4208807,7.693458094798983e-09
4208906,7.329364398954587e-09
4208955,1.2030922123553967e-09
4209003,4.709472804943822e-09
4209102,9.174369627243343e-08
4209151,3.1502019770884726e-09
4209177,2.896919406066284e-09
4209201,2.611976513666322e-10
4209300,4.411074275957351e-08
4209409,1.3028222246944145e-08
4209458,7.281873916887926e-10
4209508,1.052705685810972e-09
4209607,2.3666090229885764e-09
4209706,1.5268189984428367e-08
4209805,1.6305065509553402e-09
4209854,1.3059882568331606e-09
4209904,1.1081112482220758e-09
4210001,2.6040614333218773e-09
4210035,6.648667489332454e-10
4210050,2.9285797274440574e-10
4210100,9.521841654365408e-09
4210209,2.801938441932963e-09
4210308,9.062766994387692e-09
4210407,3.5142956729328686e-09
4210506,5.089396661477105e-09
4210555,1.0289604447776418e-09
4210605,2.8256836829662932e-09
4210704,3.743833002921728e-09
4210803,2.7386177991774155e-09
4210852,1.1951771320109534e-09
4210902,1.0447906054665286e-09
4211009,4.7727934476993695e-09
4211058,5.2872736700881895e-09
4211108,7.004846104832408e-09
4211207,6.7911389355324356e-09
4211256,1.6225914706108967e-09
4211306,1.6099273420592852e-08
4211405,1.7650629168108778e-09
4211454,2.4140995050552366e-09
4211504,2.0579208895552836e-09
4211603,7.756778737554531e-10
4211652,1.7175724347442172e-09
4211702,2.3270336212663593e-09
4211751,8.12878751374337e-09
4211801,9.260644002998775e-10
4211850,2.501165388844114e-09
4211876,1.4009692209664816e-09
4211892,3.65676711913285e-09
4211900,5.6015023597615665e-08
4212007,2.4536749067774532e-09
4212056,1.867958961288642e-09
4212106,4.7727934476993695e-09
4212205,6.4428754003769265e-09
4212239,2.4140995050552366e-09
4212254,4.036690975666133e-09
4212270,5.081481581132661e-09
4212304,3.0631360932995953e-09
4212403,1.8758740416330856e-09
4212502,5.144802223888208e-09
4212601,9.73554882366538e-10
4212650,5.785923731788125e-09
4212700,2.02626056817751e-09
4212809,6.110442025910304e-09
4212908,4.479935474954964e-09
4213005,9.973001233998682e-10
4213104,9.893850430554247e-10
4213153,2.77027812055519e-09
4213203,1.1160263285665193e-09
4213302,3.1106265753662555e-09
4213351,1.0052152037443115e-09
4213401,6.870289738976869e-09
4213500,2.9602400488218306e-09
4213609,6.5774317662324636e-09
4213708,2.4695050674663407e-09
4213807,4.305803707377209e-09
4213906,5.619707044554813e-10
4214003,1.6621668723331138e-09
4214102,1.2901580961442738e-09
